2321,11437
2644,11944
2330,10514
2663,12229
2589,11930
2356,11250
2169,10315
2573,11889
2489,11388
2573,11394
2489,11335
2617,11965
2569,11950
2318,11393
2243,11172
2199,10990
2194,10672
2110,10336
2640,12196
2523,11562
2434,11598
2419,11575
2506,11928
2288,10994
2294,11223
2395,11411
2635,12163
2564,11921
2433,11167
2090,10022
2050,9772
2014,9524
1987,9307
1977,9280
1952,9088
2704,11816
2666,11803
2670,11884
2676,11926
2462,11717
2436,11719
2599,11569
2282,11136
2243,10879
2553,11812
2269,11175
2237,11045
2469,11354
2451,11260
2477,11242
2408,11388
2328,10914
2322,10787
2518,11713
2691,12241
2433,11688
2377,11364
2258,11064
2141,10300
2302,10516
2373,11140
2128,10034
2142,9709
2116,9567
2151,9602
2122,9619
2298,11269
2235,10931
2663,12070
2286,10538
2138,9798
2263,10376
2728,11953
2501,11867
2457,11763
2429,11743
2387,11646
2398,11737
2498,11561
2341,11549
2428,11410
2666,11571
2607,11621
2544,11607
2362,11484
2521,11458
2250,11351
2065,10454
2210,11168
2205,11140
2229,11195
2194,11104
2164,10881
2146,10776
2156,10839
2554,11568
2488,11538
2722,11921
2627,11551
2577,11554
2546,11401
2551,11435
2556,11472
2531,11494
2638,11704
2422,11126
2289,10878
2165,10081
2128,9957
2451,11199
2333,10670
2272,10613
2256,10635
2627,11507
2541,11689
2579,11521
2118,10060
2016,9676
2033,9608
2211,9885
2042,9641
2096,9850
2768,12232
2701,11901
2264,10462
2265,10499
2542,11291
2463,11318
2593,11414
2564,11362
2413,10884
2342,10938
2718,12065
2637,11594
2760,12183
2422,11623
2197,10927
2138,10612
2055,10090
2416,11477
2370,11457
2051,9728
2079,9734
2067,9621
2022,9486
2013,9436
2529,11787
2237,10508
2611,11701
2656,11666
2666,11742
2115,10434
2234,11073
2281,11033
2209,10606
2250,10903
2211,10798
2192,10570
2130,10210
2778,12287
2364,11089
2159,10462
2531,11914
2430,11529
2505,11994
2473,12003
2462,12028
2504,12050
2239,10847
2217,10824
2487,11795
2671,12184
2287,11294
2273,11202
2548,11338
2467,11884
2439,11886
2470,11926
2252,10181
2162,9640
2093,9681
2657,12284
2608,12265
2579,12296
2605,12206
2345,10991
2142,9987
2323,11314
2339,11411
2547,11516
2583,12080
2550,12217
2470,11855
2630,11900
2299,11370
2574,11584
2686,11690
2704,12378
2531,12172
2493,12197
2409,11788
2412,11763
2490,11269
2625,12055
2220,10905
2234,11004
2136,10361
2636,11432
2524,11664
2603,11725
2369,10964
2514,11387
2630,11670
2387,11256
2185,10032
2205,10174
2236,10976
2170,10700
2508,11963
2475,11963
2379,11559
2469,11472
2394,10905
2310,10410
2670,12012
2641,12006
2495,11694
2382,11595
2376,11621
2292,10936
2324,11365
2218,10880
2562,11264
2298,11421
2317,11534
2340,11665
2353,11737
2343,11769
2523,12133
2187,10779
2452,12177
2450,11147
1996,9416
2524,12032
2253,10671
2228,10684
2131,10498
2387,11476
2331,11466
2295,11448
2417,11652
2476,11171
2418,11078
2246,10730
2349,11316
2590,12244
2547,12262
2003,9719
1931,9203
2337,11497
2261,11238
2216,10723
2345,11138
2412,11256
2324,10639
2144,10582
2420,11867
2429,11920
2393,11063
2083,10488
2032,10116
2155,10528
2028,9829
2384,11436
2089,9822
2051,9565
2264,11113
2638,12258
2474,11568
2407,10816
2084,10148
2065,10002
2069,9955
2042,9991
2562,11994
2731,12221
2052,9336
2635,11370
2661,11542
2597,11487
2408,11009
2454,10978
2356,10553
2241,10098
2224,10038
2478,11062
2430,10988
2323,10334
2084,9648
2347,11585
2514,11189
2377,11723
2203,10219
2481,11205
2267,10769
2211,11019
2247,11298
2281,11523
2196,11069
2315,11677
2323,11733
2530,11314
2281,10691
2204,10145
2138,9527
2095,9227
2243,10476
2194,10952
2025,9737
1994,9611
1991,9585
2389,11026
2184,10374
2364,10791
2671,11776
2326,10544
2319,11563
1970,9203
1928,8976
2031,9229
2023,9197
2024,9258
2454,11226
2366,11340
2058,10031
1985,9255
1954,9150
2151,10143
2651,11474
2452,11062
2088,9582
2053,9674
1998,9333
1991,9373
1940,9025
1902,8820
2049,9493
1977,8982
1919,8739
1914,8706
1915,8671
2269,10257
2039,8892
2008,8674
1980,8690
1925,8634
1889,8642
2041,9469
2140,9773
2101,9453
2129,9493
2186,9871
2077,9761
2604,12164
1998,9477
2711,12017
2546,11210
2590,11774
2616,11820
2787,12326
2174,9940
2331,10460
2138,10325
2724,12189
2059,9703
2150,10061
2750,12294
2208,10852
2426,10944
